PST_PT_C,SPOT_NUM,PST_SEV_CD,PST_SEV_DS,PST_SPC_CD,PST_CMN_NM,PST_LTN_NM,PST_CM_CD,PST_CM_DSC,CPTR_YR,NUM_TREES,AREA_HA,ORG_UNITNO,TR_SPCS_CD,TR_CM_NM,COMMENTS,GEOMETRY,OBJECTID,X,Y
2520,335232021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,30,SX,spruce hybrid,,,1631661,-123.8145151207066,53.768926790310786
2521,335252021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,30,SX,spruce hybrid,,,1631663,-123.85649461491309,53.769778256650646
2522,335272021,S,Severe,NF,Flooding,,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,30,SX,spruce hybrid,,,1631665,-124.23215942506116,53.77911273186951
2523,335282021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,30,FD,Douglas-fir,,,1631666,-124.12635157820831,53.77762770649519
2524,335302021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,30,SX,spruce hybrid,,,1631668,-123.87154446163336,53.77460000460316
2525,335322021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,18,SX,spruce hybrid,,,1631670,-123.19973914581175,53.761319028875974
2526,335332021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,30,BL,subalpine fir,,,1631671,-124.09445839428521,53.779616326136015
658,274532021,S,Severe,IBM,Mountain Pine Beetle,Dendroctonus ponderosae,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,1831,PL,lodgepole pine,,,1625591,-116.31378910063373,50.42560472819917
659,274552021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,25,0.25,1831,SX,spruce hybrid,,,1625593,-114.97993125914779,50.301799362951485
660,274582021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,21,FD,Douglas-fir,,,1625596,-121.57486289818023,50.76378747243634
661,245632021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,1828,FD,Douglas-fir,,,1622701,-120.10795105034798,49.32941233360775
662,245642021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,30,0.25,57,FD,Douglas-fir,,,1622702,-117.64476024486055,49.16645808959926
663,245652021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,27,FD,Douglas-fir,,,1622703,-123.59497692026157,49.463777130646555
664,245662021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,29,FD,Douglas-fir,,,1622704,-119.97713328307096,49.323365314057654
665,245672021,S,Severe,IBM,Mountain Pine Beetle,Dendroctonus ponderosae,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,57,PL,lodgepole pine,,,1622705,-116.35455085262589,49.05910262218724
666,245682021,S,Severe,IBM,Mountain Pine Beetle,Dendroctonus ponderosae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,57,PL,lodgepole pine,,,1622706,-116.36308722276293,49.06084484322634
667,245692021,S,Severe,IBM,Mountain Pine Beetle,Dendroctonus ponderosae,OS,Overview Survey Sketchmapping Fixed Wing,2021,30,0.25,57,PL,lodgepole pine,,,1622707,-116.7440343014956,49.09465223876826
668,245702021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,1828,FD,Douglas-fir,,,1622708,-120.47184509345912,49.3511073423139
669,245722021,S,Severe,DSB,White pine Blister Rust,Cronartium ribicola,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,27,PW,western white pine,,,1622710,-123.7220005893689,49.469282898924625
670,245752021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,57,FD,Douglas-fir,,,1622713,-116.93192734292795,49.112558619189436
671,245772021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,1828,FD,Douglas-fir,,,1622715,-120.46805587672998,49.353492521487546
672,245802021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,1828,FD,Douglas-fir,,,1622718,-120.47212072773218,49.35392997056546
673,245822021,S,Severe,IBM,Mountain Pine Beetle,Dendroctonus ponderosae,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,57,PL,lodgepole pine,,,1622720,-116.25968770331954,49.05481731146384
674,274602021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,25,0.25,21,FD,Douglas-fir,,,1625598,-121.55454824220217,50.76343797497648
675,274612021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,1831,FD,Douglas-fir,,,1625599,-115.60590799033591,50.366890939629066
676,274622021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,20,0.25,1831,FD,Douglas-fir,,,1625600,-115.54795498274267,50.36207612385334
677,274632021,S,Severe,IBM,Mountain Pine Beetle,Dendroctonus ponderosae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,1831,PL,lodgepole pine,,,1625601,-116.30575726726016,50.432040670377745
678,274642021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,25,0.25,1831,FD,Douglas-fir,,,1625602,-115.62026696555839,50.37016612964012
679,274652021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,21,FD,Douglas-fir,,,1625603,-121.58164705189306,50.768249297769835
680,274662021,S,Severe,IBM,Mountain Pine Beetle,Dendroctonus ponderosae,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,1831,PA,whitebark pine,,,1625604,-116.33286564527671,50.435250322364155
681,274672021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,29,FD,Douglas-fir,,,1625605,-118.61853682262911,50.61235897156278
682,274692021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,29,FD,Douglas-fir,,,1625607,-118.62460548704424,50.613409872352996
683,274712021,S,Severe,IBM,Mountain Pine Beetle,Dendroctonus ponderosae,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,1831,PA,whitebark pine,,,1625609,-116.07591531366664,50.414356974534996
684,274742021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,29,FD,Douglas-fir,,,1625612,-118.63499746766671,50.616447043598605
685,274762021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,57,FD,Douglas-fir,,,1625614,-117.27476067885948,50.518631924173825
686,274792021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,57,FD,Douglas-fir,,,1625617,-117.90150360677616,50.57012859375099
687,274812021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,21,FD,Douglas-fir,,,1625619,-121.58105474350562,50.77790820202425
688,274842021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,21,FD,Douglas-fir,,,1625622,-119.95885624360211,50.70537820545905
